,employeeID,degree,location,technicalSkills,previousJobs,appliedJobs,searchedJobs,network
463,463,Information Science,San Francisco,"['Scala', 'React', 'C++', 'Node.js', 'HTML/CSS', 'Bash', 'Ruby', 'Python', 'SQL', 'Linux', 'Oracle', 'NumPy', 'Scikit-learn', 'MySQLWorkbench', 'Spring', 'AWS', 'Azure', 'Javascript', 'Java']","[509, 894, 982, 1156, 1595]","[760, 1554, 1762, 1747, 1143, 901, 1411, 56, 1251]","[760, 1554, 1762, 1747, 1143, 901, 1411, 56, 1251]","[80, 308, 477, 135]"
464,464,Information Science,Boston,"['C', 'HTML/CSS', 'Swift', 'SQL', 'R', 'Angular', 'Scala', 'Python', 'C++', 'Ruby', 'React', 'Bash', 'Java', 'Windows', 'Linux', 'MacOS', 'Spring', 'PostGres', 'Azure', 'Oracle', 'MySQLWorkbench', 'NumPy', 'Scikit-learn', 'Javascript']","[1046, 1149, 203]","[1744, 1484, 164, 1899, 1847, 350, 540]","[1744, 1484, 164, 1899, 1847, 350, 540]",[11]
465,465,Information Science,NYC,"['HTML/CSS', 'Swift', 'Bash', 'Scala', 'Angular', 'SQL', 'R', 'C', 'Python', 'Ruby', 'Node.js', 'MacOS', 'Azure', 'NumPy', 'PostGres', 'Oracle', 'MySQLWorkbench', 'Javascript']","[1537, 1138, 934]","[1602, 1760, 211, 411, 1751, 1166, 291, 1400, 324]","[1602, 1760, 211, 411, 1751, 1166, 291, 1400, 324]","[64, 59, 452, 174]"
466,466,Information Science,San Francisco,"['Java', 'HTML/CSS', 'Python', 'Swift', 'R', 'Angular', 'Bash', 'SQL', 'C++', 'Javascript', 'MacOS', 'Linux', 'Scikit-learn', 'PostGres', 'AWS', 'Azure', 'NumPy']","[1328, 634, 1155]","[145, 1371, 254, 653, 1307, 193, 1591]","[145, 1371, 254, 653, 1307, 193, 1591]","[412, 100]"
467,467,Information Science,Houston,"['C', 'R', 'Scala', 'Swift', 'MacOS', 'MySQLWorkbench', 'AWS', 'Scikit-learn', 'Azure', 'NumPy', 'Oracle', 'Python', 'SQL']",[1364],"[1668, 191, 458, 1010]","[1668, 191, 458, 1010]",[401]
468,468,Computer Science,Boston,"['C++', 'React', 'Java', 'Linux', 'Scikit-learn', 'Oracle', 'PostGres', 'MySQLWorkbench', 'Spring', 'Javascript', 'Python', 'SQL']","[1262, 1402, 1794, 464]","[1289, 843, 1510, 1095, 389, 1165, 300]","[1289, 843, 1510, 1095, 389, 1165, 300]","[64, 37, 454, 31]"
469,469,Data Science,Boston,"['HTML/CSS', 'Ruby', 'SQL', 'C++', 'Java', 'Node.js', 'Javascript', 'Swift', 'Bash', 'MacOS', 'NumPy', 'MySQLWorkbench', 'Scikit-learn', 'PostGres', 'Azure', 'AWS', 'Python']","[60, 657, 890]","[100, 995, 1309, 1597, 1507, 1671, 616, 49, 1201]","[100, 995, 1309, 1597, 1507, 1671, 616, 49, 1201]",[404]
470,470,Information Science,Houston,"['Node.js', 'Angular', 'Swift', 'Javascript', 'Python', 'Java', 'C', 'React', 'Ruby', 'C++', 'SQL', 'Linux', 'Windows', 'AWS']","[1846, 1736, 1386, 831]","[258, 785, 325, 1182, 1139, 1499, 138, 256, 1762, 42]","[258, 785, 325, 1182, 1139, 1499, 138, 256, 1762, 42]","[77, 446]"
471,471,Cyber Security,Boston,"['Ruby', 'Angular', 'Node.js', 'React', 'Scala', 'R', 'Bash', 'C++', 'Javascript', 'HTML/CSS', 'Python', 'Java', 'Linux', 'AWS', 'Azure', 'Spring', 'Oracle', 'Scikit-learn', 'NumPy', 'SQL']","[302, 1289]","[1846, 411, 848, 73, 1849, 924]","[1846, 411, 848, 73, 1849, 924]",[]
472,472,Data Science,NYC,"['Scala', 'Bash', 'Ruby', 'Python', 'React', 'Angular', 'Javascript', 'HTML/CSS', 'C', 'Java', 'Node.js', 'R', 'C++', 'Linux', 'Windows', 'MacOS', 'Azure']",[788],"[134, 1294, 1535, 1972, 1974, 1275, 300]","[134, 1294, 1535, 1972, 1974, 1275, 300]",[339]
473,473,Data Science,NYC,"['Python', 'Scala', 'Java', 'React', 'Linux', 'MacOS', 'Windows', 'Spring', 'Scikit-learn', 'MySQLWorkbench', 'NumPy', 'Oracle', 'PostGres', 'Javascript', 'SQL']","[75, 1023, 1024, 1153, 1698]","[962, 1827, 1574, 1923, 1118]","[962, 1827, 1574, 1923, 1118]","[224, 282, 3, 306]"
474,474,Data Science,NYC,"['Node.js', 'Javascript', 'Ruby', 'Windows']","[1125, 1396]","[1560, 152, 1612, 1574, 252, 732, 901, 1554, 252]","[1560, 152, 1612, 1574, 252, 732, 901, 1554, 252]","[253, 342, 223]"
475,475,Information Science,Seattle,"['HTML/CSS', 'C', 'Java', 'Angular', 'Scala', 'Swift', 'Ruby', 'React', 'Javascript', 'R', 'C++', 'SQL', 'Node.js', 'Windows', 'Linux', 'MacOS', 'Scikit-learn', 'Spring', 'AWS', 'Python']","[286, 1652, 33, 1896]","[1474, 1303, 1042, 216, 252]","[1474, 1303, 1042, 216, 252]","[121, 239, 183]"
476,476,Data Science,San Francisco,"['Python', 'SQL', 'Angular', 'C', 'Bash', 'Javascript', 'Node.js', 'R', 'Linux', 'MySQLWorkbench', 'PostGres']","[1343, 105, 663]","[436, 1795, 1266, 600, 375, 1074, 1583, 1278]","[436, 1795, 1266, 600, 375, 1074, 1583, 1278]","[32, 496, 50, 384]"
477,477,Cyber Security,Boston,"['Node.js', 'HTML/CSS', 'React', 'C++', 'Angular', 'Swift', 'Python', 'Ruby', 'Scala', 'C', 'Javascript', 'SQL', 'Java', 'Windows', 'AWS', 'Oracle']","[1728, 509]","[1538, 1874, 1373, 891, 350, 8, 117, 861]","[1538, 1874, 1373, 891, 350, 8, 117, 861]","[49, 463, 308, 135]"
478,478,Cyber Security,Boston,"['Bash', 'Angular', 'SQL', 'C++', 'HTML/CSS', 'Javascript', 'Python', 'Swift', 'C', 'Linux', 'MacOS', 'MySQLWorkbench', 'Spring', 'PostGres', 'AWS', 'Azure', 'NumPy', 'Java']","[1283, 89, 540]","[339, 1617, 58, 284, 818, 1457, 1690]","[339, 1617, 58, 284, 818, 1457, 1690]","[328, 17, 11]"
479,479,Cyber Security,NYC,"['Scala', 'Swift', 'Bash', 'R', 'Ruby', 'C', 'HTML/CSS', 'Linux', 'Windows', 'Spring', 'Java']","[769, 1384]","[1733, 1018, 454, 169, 97, 1154, 440]","[1733, 1018, 454, 169, 97, 1154, 440]",[261]
480,480,Data Science,Houston,"['C++', 'Swift', 'R', 'C', 'Javascript', 'Scala', 'Windows', 'MacOS', 'MySQLWorkbench', 'NumPy', 'AWS', 'Scikit-learn', 'Python', 'SQL']","[726, 350, 1173, 1453, 703]","[1091, 985, 1768, 842]","[1091, 985, 1768, 842]","[352, 451, 214, 456]"
481,481,Cyber Security,San Francisco,"['Angular', 'Bash', 'React', 'Javascript', 'SQL', 'HTML/CSS', 'C++', 'C', 'R', 'Swift', 'Linux', 'MacOS', 'PostGres', 'MySQLWorkbench', 'NumPy', 'Scikit-learn', 'Azure', 'Oracle', 'Python']",[7],"[1552, 762, 1401, 1093, 1738, 681, 742]","[1552, 762, 1401, 1093, 1738, 681, 742]",[]
482,482,Information Science,San Francisco,"['R', 'Javascript', 'Bash', 'C', 'Java', 'Linux', 'NumPy', 'Spring', 'Python']","[1905, 1366, 1932, 618]","[982, 367, 1097, 578, 1507, 1762]","[982, 367, 1097, 578, 1507, 1762]","[456, 419]"
483,483,Data Science,Boston,"['Java', 'C++', 'R', 'Angular', 'Node.js', 'Python', 'Ruby', 'Javascript', 'React', 'C', 'HTML/CSS', 'Windows', 'MacOS', 'Linux', 'Oracle', 'AWS', 'Spring', 'Azure', 'PostGres', 'SQL']",[70],"[1884, 1500, 599, 235, 1542, 460, 730]","[1884, 1500, 599, 235, 1542, 460, 730]",[]
484,484,Data Science,NYC,"['Swift', 'C++', 'MacOS', 'Windows', 'Linux', 'AWS', 'MySQLWorkbench', 'Spring', 'PostGres', 'Python', 'Java', 'SQL']","[1135, 1592, 755]","[95, 1739, 1429, 1602, 372, 384, 1206, 224, 1198, 250]","[95, 1739, 1429, 1602, 372, 384, 1206, 224, 1198, 250]","[170, 189]"
485,485,Data Science,San Francisco,"['React', 'Angular', 'Python', 'HTML/CSS', 'Java', 'R', 'C++', 'Swift', 'Node.js', 'SQL', 'Javascript', 'C', 'Bash', 'Ruby', 'Linux', 'MacOS', 'Windows', 'Azure', 'Oracle', 'Scikit-learn']",[1240],"[1284, 1362, 1017, 1081, 629, 1516, 8]","[1284, 1362, 1017, 1081, 629, 1516, 8]",[]
486,486,Information Science,Boston,"['Node.js', 'Angular', 'Linux', 'MacOS', 'Windows', 'Oracle', 'Spring', 'Azure', 'PostGres', 'AWS', 'NumPy', 'Javascript', 'Python', 'Java', 'SQL']","[1005, 1921, 1796, 1137, 1439]","[1771, 940, 548, 1306, 387, 1938, 1106, 56, 1569]","[1771, 940, 548, 1306, 387, 1938, 1106, 56, 1569]",[]
487,487,Information Science,NYC,"['Bash', 'Scala', 'SQL', 'Java', 'C', 'Javascript', 'React', 'Python', 'Angular', 'R', 'Ruby', 'MacOS', 'Linux', 'Windows', 'MySQLWorkbench', 'AWS', 'NumPy', 'Scikit-learn', 'Azure', 'PostGres', 'Spring']","[1718, 824, 1889]","[1620, 1780, 56, 7, 1792, 688, 1597]","[1620, 1780, 56, 7, 1792, 688, 1597]","[177, 451, 289]"
488,488,Cyber Security,Seattle,"['SQL', 'HTML/CSS', 'Ruby', 'Javascript', 'R', 'Node.js', 'Python', 'C++', 'C', 'Swift', 'Scala', 'Linux', 'NumPy', 'Azure', 'MySQLWorkbench', 'PostGres', 'AWS', 'Oracle']","[1040, 1627, 1716]",[1498],[1498],[352]
489,489,Information Science,NYC,"['C', 'C++', 'Python', 'R', 'Swift', 'Linux']","[170, 442, 250, 840]","[632, 44, 700, 599, 731, 1150]","[632, 44, 700, 599, 731, 1150]","[322, 254]"
490,490,Information Science,Houston,"['Java', 'C', 'Linux', 'MacOS', 'Windows', 'Azure', 'Oracle', 'AWS', 'Python', 'SQL']",[721],"[1161, 1661, 1753, 1452, 1744, 1824, 28, 670, 1375, 606]","[1161, 1661, 1753, 1452, 1744, 1824, 28, 670, 1375, 606]",[]
491,491,Information Science,Seattle,"['Swift', 'Java', 'MacOS', 'Oracle', 'SQL']","[249, 1168, 1147, 798]","[1817, 596, 1474, 851, 1382, 340, 746, 642, 1747, 876]","[1817, 596, 1474, 851, 1382, 340, 746, 642, 1747, 876]",[]
492,492,Computer Science,Seattle,"['HTML/CSS', 'Angular', 'SQL', 'Javascript', 'C', 'R', 'MacOS', 'Linux', 'Spring', 'Scikit-learn', 'NumPy', 'Azure', 'Python', 'Java']",[599],"[625, 1258, 216, 763, 1197, 1853, 349, 1833, 790, 495]","[625, 1258, 216, 763, 1197, 1853, 349, 1833, 790, 495]",[26]
493,493,Cyber Security,NYC,"['Swift', 'Java', 'Windows', 'Linux', 'MacOS', 'AWS', 'PostGres', 'NumPy', 'Azure', 'MySQLWorkbench', 'Oracle', 'Spring', 'Python', 'SQL']","[80, 918, 746, 1478]","[1626, 1402]","[1626, 1402]","[256, 193, 51, 143]"
494,494,Cyber Security,Houston,"['HTML/CSS', 'Ruby', 'Java', 'C', 'Python', 'R', 'Swift', 'Bash', 'Scala', 'Linux', 'Windows', 'MacOS', 'NumPy', 'PostGres', 'SQL']",[1515],"[136, 1665, 221, 746, 126, 359, 551, 1938, 35, 1488]","[136, 1665, 221, 746, 126, 359, 551, 1938, 35, 1488]",[385]
495,495,Cyber Security,San Francisco,"['Node.js', 'Swift', 'Scala', 'Python', 'R', 'React', 'SQL', 'Linux', 'Windows', 'Scikit-learn', 'MySQLWorkbench', 'Javascript']",[652],"[541, 1011, 794, 1418, 541, 980, 44, 1935, 714, 1985]","[541, 1011, 794, 1418, 541, 980, 44, 1935, 714, 1985]",[223]
496,496,Cyber Security,San Francisco,"['SQL', 'Angular', 'Java', 'Python', 'HTML/CSS', 'React', 'Bash', 'Swift', 'Node.js', 'Scala', 'R', 'Javascript', 'Windows', 'Azure', 'Spring', 'MySQLWorkbench', 'AWS', 'Oracle', 'Scikit-learn', 'NumPy']","[697, 1312, 1322, 776, 663]","[346, 23, 1379, 1329, 1481, 720, 1768, 1854, 1681, 1338]","[346, 23, 1379, 1329, 1481, 720, 1768, 1854, 1681, 1338]","[32, 33, 384, 386, 262, 120, 476]"
497,497,Information Science,San Francisco,"['C++', 'Java', 'Javascript', 'C', 'React', 'Angular', 'Bash', 'R', 'Ruby', 'Scala', 'SQL', 'Swift', 'HTML/CSS', 'MacOS', 'Scikit-learn', 'Azure', 'Oracle', 'PostGres', 'MySQLWorkbench', 'NumPy', 'Spring', 'Python']",[],"[196, 587, 515, 1858, 62, 1423]","[196, 587, 515, 1858, 62, 1423]",[]
498,498,Cyber Security,NYC,"['C', 'HTML/CSS', 'Angular', 'React', 'Java', 'SQL', 'Node.js', 'Javascript', 'Ruby', 'C++', 'Bash', 'Scala', 'Python', 'Swift', 'MacOS', 'Linux', 'Windows', 'MySQLWorkbench', 'Scikit-learn', 'Azure']","[230, 742, 1159]","[1717, 1375]","[1717, 1375]",[361]
499,499,Computer Science,Seattle,"['Scala', 'Python', 'R', 'Angular', 'Linux', 'Spring', 'NumPy', 'Azure', 'AWS', 'Scikit-learn', 'Java']","[733, 392, 1163, 1751]","[1296, 31, 906, 1533]","[1296, 31, 906, 1533]","[305, 437]"
