,jobID,degree,location,technicalSkills,preferredSkills,jobTitle
1080,1080,Information Science,San Francisco,"['HTML/CSS', 'Swift', 'Ruby', 'C++', 'PostGres', 'Python', 'SQL']","['Scikit-learn', 'C', 'Java']",Data Analyst
1081,1081,Cyber Security,Seattle,"['Bash', 'C++', 'NumPy', 'Python']",['Scikit-learn'],Network Security Engineer
1082,1082,Information Science,Boston,"['Javascript', 'React', 'SQL', 'C++', 'Java']","['Swift', 'Python', 'PostGres']",Database Applications Specialist
1083,1083,Data Science,NYC,"['Python', 'R', 'Oracle', 'PostGres', 'SQL']",['HTML/CSS'],Database Application Specialist
1084,1084,Cyber Security,Seattle,"['Bash', 'C++', 'Angular', 'Javascript', 'Node.js', 'AWS', 'Azure', 'Python']",['SQL'],Penetration Tester
1085,1085,Data Science,San Francisco,"['Python', 'C', 'NumPy', 'PostGres', 'Scikit-learn', 'SQL']",['AWS'],Machine Learning Engineer
1086,1086,Data Science,NYC,"['R', 'SQL', 'Python', 'Spring', 'Java']","['Swift', 'C']",Data Analyst
1087,1087,Data Science,Houston,"['C++', 'Angular', 'Python', 'R', 'NumPy', 'MySQLWorkbench', 'Azure', 'SQL']","['Scala', 'Ruby']",Database Application Specialist
1088,1088,Information Science,Houston,"['Java', 'HTML/CSS', 'MySQLWorkbench', 'Javascript', 'SQL']","['Node.js', 'C', 'Swift']",Data Analyst
1089,1089,Cyber Security,San Francisco,"['Node.js', 'Javascript', 'C++', 'Oracle', 'AWS', 'PostGres', 'Python', 'SQL']","['C', 'React']",Cryptographer
1090,1090,Computer Science,NYC,"['Angular', 'Scikit-learn', 'MySQLWorkbench', 'Python', 'SQL']","['AWS', 'Azure', 'Bash']",Machine Learning Engineer
1091,1091,Computer Science,Seattle,"['Swift', 'Scala', 'C', 'Javascript', 'Bash', 'C++', 'NumPy', 'MySQLWorkbench', 'PostGres', 'Python', 'SQL']","['Ruby', 'Java']",Full Stack Developer
1092,1092,Computer Science,NYC,"['Javascript', 'Angular', 'Node.js', 'Spring', 'Oracle', 'AWS', 'Azure', 'Python', 'Java', 'SQL']",['Bash'],Full Stack Developer
1093,1093,Information Science,NYC,"['C', 'R', 'Bash', 'Spring', 'Azure', 'Java']",['Scala'],Systems analyst
1094,1094,Cyber Security,NYC,"['React', 'Python', 'Oracle', 'Javascript', 'SQL']",['Swift'],Penetration Tester
1095,1095,Information Science,San Francisco,"['Java', 'Spring', 'Javascript']",['Node.js'],Intelligence Specialist
1096,1096,Computer Science,San Francisco,"['HTML/CSS', 'C', 'Python', 'Java', 'Node.js', 'PostGres', 'Javascript', 'SQL']",['React'],Full Stack Developer
1097,1097,Information Science,Houston,"['Ruby', 'Node.js', 'Angular', 'HTML/CSS', 'R', 'Python', 'React', 'C++', 'PostGres', 'Oracle', 'NumPy', 'Javascript', 'SQL']",[],Data Analyst
1098,1098,Data Science,NYC,"['Node.js', 'SQL', 'AWS', 'PostGres', 'Javascript', 'Python']",['MySQLWorkbench'],Machine Learning Engineer
1099,1099,Data Science,NYC,"['Java', 'AWS']",['Python'],Database Application Specialist
1100,1100,Information Science,NYC,"['Scala', 'Node.js', 'Ruby', 'NumPy', 'Spring', 'Azure', 'Javascript', 'Python', 'Java']",['AWS'],Database Applications Specialist
1101,1101,Information Science,NYC,"['Bash', 'R', 'MySQLWorkbench', 'Javascript', 'SQL']",['Node.js'],Data Analyst
1102,1102,Information Science,San Francisco,"['Scala', 'HTML/CSS', 'Swift', 'C', 'Bash', 'SQL', 'R', 'Scikit-learn', 'MySQLWorkbench', 'Python']",['AWS'],Database Applications Specialist
1103,1103,Cyber Security,Seattle,"['SQL', 'R', 'Python', 'Swift', 'Oracle', 'Spring', 'Azure', 'Java']",['Bash'],Cryptographer
1104,1104,Data Science,Boston,"['SQL', 'C++', 'C', 'Ruby', 'Scala', 'MySQLWorkbench', 'Azure']",['PostGres'],Database Application Specialist
1105,1105,Computer Science,Boston,"['R', 'C++', 'Oracle', 'MySQLWorkbench', 'AWS', 'NumPy', 'Python', 'SQL']",['Ruby'],DevOps Engineer
1106,1106,Information Science,Houston,"['Javascript', 'C', 'Bash', 'C++', 'Scala', 'React', 'MySQLWorkbench', 'NumPy', 'Azure', 'Python', 'SQL']",['Scikit-learn'],Intelligence Specialist
1107,1107,Information Science,Houston,"['Angular', 'Scala', 'NumPy', 'Python']","['SQL', 'HTML/CSS']",Systems administrator
1108,1108,Information Science,Boston,"['Javascript', 'Swift', 'AWS', 'Scikit-learn', 'Oracle', 'Python', 'SQL']",['Angular'],Intelligence Specialist
1109,1109,Information Science,Boston,"['Scala', 'Node.js', 'Bash', 'Javascript', 'C++', 'Python']","['Angular', 'Swift', 'NumPy', 'Ruby']",Systems analyst
1110,1110,Computer Science,NYC,"['Javascript', 'C', 'React', 'Node.js', 'SQL', 'Oracle']","['C++', 'Python']",Web Developer
1111,1111,Information Science,Seattle,"['C', 'Swift', 'C++', 'Python', 'Azure', 'Spring', 'NumPy', 'Javascript', 'Java']","['React', 'HTML/CSS']",Database Applications Specialist
1112,1112,Information Science,NYC,"['C++', 'Scala', 'SQL', 'PostGres', 'AWS', 'Python']","['R', 'Azure', 'Angular']",Intelligence Specialist
1113,1113,Cyber Security,NYC,"['C++', 'C', 'SQL', 'MySQLWorkbench', 'PostGres', 'Spring', 'Java']",['Oracle'],Penetration Tester
1114,1114,Data Science,Boston,"['SQL', 'R', 'Javascript', 'Java', 'Angular', 'Scala', 'Python']","['React', 'MySQLWorkbench', 'NumPy']",Data Engineer
1115,1115,Information Science,Boston,"['Angular', 'SQL', 'Azure', 'NumPy', 'Python', 'Java']","['PostGres', 'R', 'Spring']",Data Engineer
1116,1116,Information Science,Seattle,"['C++', 'React', 'Java', 'Scala', 'PostGres', 'Javascript', 'Python', 'SQL']","['NumPy', 'Scikit-learn']",Systems administrator
1117,1117,Cyber Security,Houston,"['Angular', 'Swift', 'SQL', 'HTML/CSS', 'Python', 'MySQLWorkbench', 'Spring', 'Azure', 'Java']","['Ruby', 'C++', 'NumPy', 'React', 'Javascript']",Information Security Analyst
1118,1118,Computer Science,Seattle,"['Ruby', 'React', 'C++', 'Python', 'Bash', 'HTML/CSS', 'Angular', 'Node.js', 'Scikit-learn', 'Oracle', 'Azure', 'Javascript', 'SQL']",[],Full Stack Developer
1119,1119,Cyber Security,San Francisco,"['Scala', 'Node.js', 'C', 'Python', 'Bash', 'C++', 'Spring', 'AWS', 'Javascript', 'Java']","['Angular', 'Scikit-learn']",Penetration Tester
1120,1120,Computer Science,Seattle,"['HTML/CSS', 'Spring', 'NumPy', 'Python', 'Java']","['Scala', 'Azure']",Javascript Developer
1121,1121,Information Science,Seattle,"['Bash', 'C++', 'Scala', 'Azure', 'PostGres', 'AWS', 'SQL']",['Python'],Intelligence Specialist
1122,1122,Computer Science,NYC,"['Swift', 'C', 'Scala', 'Bash', 'SQL', 'C++', 'Node.js', 'NumPy', 'AWS', 'PostGres', 'Scikit-learn', 'Javascript', 'Python']",['React'],Full Stack Developer
1123,1123,Cyber Security,San Francisco,"['C', 'Python', 'Javascript', 'Node.js', 'MySQLWorkbench', 'Scikit-learn', 'SQL']","['PostGres', 'React']",Information Security Analyst
1124,1124,Information Science,San Francisco,"['Python', 'AWS', 'Azure', 'Oracle', 'SQL']","['PostGres', 'Javascript']",Data Analyst
1125,1125,Data Science,Boston,"['C++', 'Node.js', 'R', 'Python', 'React', 'Javascript', 'Java', 'SQL']","['Scikit-learn', 'AWS', 'Oracle', 'Spring']",Data Scientist
1126,1126,Data Science,NYC,"['C', 'Node.js', 'Scala', 'Javascript', 'Python', 'SQL']","['MySQLWorkbench', 'Azure', 'NumPy', 'HTML/CSS']",Data Architect
1127,1127,Information Science,Seattle,"['Bash', 'C++', 'Node.js', 'C', 'HTML/CSS', 'R', 'Javascript', 'Python']",['AWS'],Systems analyst
1128,1128,Computer Science,Seattle,"['Bash', 'Swift', 'Scala', 'R', 'Angular', 'Javascript', 'React', 'AWS', 'PostGres', 'Azure', 'MySQLWorkbench', 'Python', 'SQL']",['C'],Full Stack Developer
1129,1129,Computer Science,Seattle,"['SQL', 'React', 'Scala', 'Angular', 'MySQLWorkbench', 'Javascript']",[],Front End Engineer
1130,1130,Data Science,NYC,"['Javascript', 'Ruby', 'Node.js', 'SQL', 'C++', 'React', 'MySQLWorkbench', 'AWS', 'Java']","['Oracle', 'Python', 'Angular', 'Spring']",Data Architect
1131,1131,Data Science,Houston,"['React', 'Javascript', 'SQL', 'C', 'Scala', 'Python', 'R']","['AWS', 'Bash']",Data Engineer
1132,1132,Data Science,Seattle,"['Node.js', 'Ruby', 'R', 'Scikit-learn', 'Azure', 'PostGres', 'Oracle', 'Javascript', 'Python', 'SQL']",['HTML/CSS'],Database Application Specialist
1133,1133,Information Science,Boston,"['React', 'Java', 'Python', 'Node.js', 'Javascript', 'AWS', 'MySQLWorkbench', 'PostGres', 'SQL']",['C++'],Data Analyst
1134,1134,Cyber Security,San Francisco,"['SQL', 'C', 'Azure', 'MySQLWorkbench', 'PostGres', 'Spring', 'Java']",[],Penetration Tester
1135,1135,Information Science,Houston,"['C++', 'Node.js', 'Ruby', 'Python', 'Swift', 'Oracle', 'PostGres', 'AWS', 'Javascript', 'SQL']","['Bash', 'C', 'Java']",Data Engineer
1136,1136,Computer Science,San Francisco,"['C', 'Ruby', 'Java', 'React', 'C++', 'HTML/CSS', 'Javascript', 'Scikit-learn', 'MySQLWorkbench', 'AWS', 'Python', 'SQL']",['Node.js'],Full Stack Developer
1137,1137,Data Science,Seattle,"['Bash', 'C', 'Azure', 'Oracle', 'Scikit-learn', 'AWS', 'Python', 'SQL']",['HTML/CSS'],Database Application Specialist
1138,1138,Computer Science,Boston,"['HTML/CSS', 'Bash', 'Azure', 'AWS', 'Spring', 'Javascript', 'Python', 'Java']","['React', 'NumPy', 'Ruby']",UI Developer
1139,1139,Information Science,San Francisco,"['Python', 'React', 'SQL', 'C++', 'PostGres', 'Scikit-learn', 'Javascript']","['Spring', 'Node.js', 'Oracle', 'R', 'Java']",Data Analyst
1140,1140,Cyber Security,Boston,"['Javascript', 'Node.js', 'C', 'Java', 'Bash', 'SQL', 'Python', 'PostGres', 'Oracle', 'Azure']",['C++'],Information Security Analyst
1141,1141,Cyber Security,NYC,"['HTML/CSS', 'Java', 'C', 'SQL', 'NumPy', 'AWS', 'Spring', 'Python']","['Swift', 'Ruby', 'Scikit-learn']",Network Security Engineer
1142,1142,Computer Science,Houston,"['Javascript', 'Node.js', 'Angular', 'HTML/CSS', 'AWS', 'Azure']","['Swift', 'Python', 'Bash']",Web Developer
1143,1143,Computer Science,NYC,"['Node.js', 'Bash', 'React', 'C', 'Java', 'PostGres', 'Javascript', 'SQL']","['Swift', 'C++', 'Ruby']",Full Stack Developer
1144,1144,Computer Science,Houston,"['Scala', 'Python', 'Swift', 'Azure', 'AWS', 'SQL']","['MySQLWorkbench', 'HTML/CSS']",Machine Learning Engineer
1145,1145,Cyber Security,Houston,"['Scala', 'C', 'MySQLWorkbench', 'AWS', 'PostGres', 'Python', 'SQL']",['Scikit-learn'],Network Security Engineer
1146,1146,Cyber Security,NYC,"['React', 'SQL', 'Angular', 'Node.js', 'NumPy', 'PostGres', 'MySQLWorkbench', 'Spring', 'Javascript', 'Python', 'Java']","['Swift', 'Ruby']",Data Recovery Professional
1147,1147,Information Science,Houston,"['Scala', 'HTML/CSS', 'C', 'Oracle', 'Java', 'SQL']","['Azure', 'Bash', 'Spring']",Intelligence Specialist
1148,1148,Computer Science,Houston,"['Node.js', 'Javascript', 'Bash', 'PostGres', 'Spring', 'Java', 'SQL']","['MySQLWorkbench', 'C', 'Azure']",Full Stack Developer
1149,1149,Cyber Security,Boston,"['R', 'Javascript', 'PostGres', 'SQL']","['Scikit-learn', 'Python']",Information Security Analyst
1150,1150,Information Science,Boston,"['Scala', 'HTML/CSS', 'C', 'Ruby', 'Javascript', 'SQL', 'Oracle', 'Scikit-learn', 'NumPy', 'Python']","['Swift', 'AWS']",Data Analyst
1151,1151,Information Science,Boston,"['Javascript', 'C++', 'Python', 'React', 'Bash', 'C', 'Java', 'Scikit-learn', 'AWS']","['Spring', 'SQL']",Data Engineer
1152,1152,Data Science,Houston,"['C++', 'Angular', 'Oracle', 'SQL']",['Bash'],Data Architect
1153,1153,Data Science,Seattle,"['Java', 'SQL', 'Swift', 'C', 'Spring']","['C++', 'MySQLWorkbench', 'Javascript']",Database Application Specialist
1154,1154,Data Science,NYC,"['Bash', 'React', 'Python', 'Swift', 'Spring', 'Javascript', 'Java']","['Scala', 'Oracle', 'PostGres', 'C++', 'SQL']",Database Application Specialist
1155,1155,Information Science,Seattle,"['Scala', 'SQL', 'HTML/CSS', 'Ruby', 'Oracle', 'MySQLWorkbench']","['Node.js', 'Javascript', 'Scikit-learn', 'Python']",Systems analyst
1156,1156,Data Science,San Francisco,"['C++', 'Bash', 'Ruby', 'NumPy', 'Oracle', 'Javascript', 'Python', 'SQL']",['Node.js'],Machine Learning Engineer
1157,1157,Data Science,Boston,"['React', 'C', 'Swift', 'R', 'MySQLWorkbench', 'Spring', 'Scikit-learn', 'Javascript', 'Python', 'Java', 'SQL']",['Bash'],Data Analyst
1158,1158,Information Science,Houston,"['React', 'Ruby', 'Bash', 'C', 'Angular', 'Javascript', 'Scala', 'Oracle', 'Scikit-learn', 'PostGres', 'Python', 'SQL']",[],Data Analyst
1159,1159,Information Science,NYC,"['Javascript', 'React', 'Scikit-learn', 'AWS', 'MySQLWorkbench', 'Python', 'SQL']","['Azure', 'R']",Systems analyst
1160,1160,Cyber Security,Boston,"['HTML/CSS', 'Scala', 'Bash', 'C++', 'PostGres', 'MySQLWorkbench', 'Python', 'SQL']",['AWS'],Penetration Tester
1161,1161,Information Science,NYC,"['C', 'Angular', 'Azure', 'Spring', 'Java']","['NumPy', 'Python']",Systems analyst
1162,1162,Computer Science,NYC,"['Javascript', 'C', 'Java', 'Scala', 'C++', 'Angular', 'MySQLWorkbench', 'Scikit-learn', 'Spring', 'AWS', 'Python', 'SQL']","['Ruby', 'React']",Full Stack Developer
1163,1163,Computer Science,Boston,"['HTML/CSS', 'Ruby', 'React', 'Javascript', 'Bash', 'Oracle', 'SQL']",['C'],UI Developer
1164,1164,Cyber Security,Boston,"['C++', 'Angular', 'R', 'Bash', 'React', 'Python', 'Javascript', 'Scala', 'Spring', 'NumPy', 'Java']","['Azure', 'Scikit-learn']",Penetration Tester
1165,1165,Cyber Security,Seattle,"['Bash', 'Ruby', 'Node.js', 'HTML/CSS', 'MySQLWorkbench', 'Spring', 'Azure', 'Javascript', 'Java', 'SQL']",['React'],Data Recovery Professional
1166,1166,Information Science,Seattle,"['Bash', 'HTML/CSS', 'Python', 'Node.js', 'Oracle', 'NumPy', 'Azure', 'Javascript', 'Java', 'SQL']",['Spring'],Data Engineer
1167,1167,Cyber Security,NYC,"['Javascript', 'Python', 'C++', 'C', 'React', 'Azure', 'Scikit-learn', 'Java', 'SQL']","['Spring', 'MySQLWorkbench']",Cryptographer
1168,1168,Information Science,Houston,"['Python', 'AWS', 'Scikit-learn', 'Spring', 'Javascript', 'Java']",['Node.js'],Systems analyst
1169,1169,Information Science,Seattle,"['Swift', 'Java', 'Angular', 'Ruby', 'Javascript', 'Python', 'NumPy', 'PostGres', 'AWS', 'SQL']",['Bash'],Data Analyst
1170,1170,Data Science,Boston,"['Bash', 'Javascript', 'Ruby', 'PostGres', 'SQL']","['Scikit-learn', 'Python']",Data Engineer
1171,1171,Cyber Security,San Francisco,"['Bash', 'React', 'Ruby', 'NumPy', 'Javascript', 'Python']","['C', 'R']",Information Security Analyst
1172,1172,Cyber Security,NYC,"['Java', 'R', 'Scala', 'Python', 'Swift', 'Scikit-learn', 'NumPy', 'SQL']","['MySQLWorkbench', 'C', 'AWS', 'HTML/CSS']",Data Recovery Professional
1173,1173,Computer Science,San Francisco,"['C', 'Java', 'Javascript', 'SQL', 'C++', 'Azure', 'AWS', 'Python']","['Spring', 'Ruby', 'Angular', 'NumPy']",Full Stack Developer
1174,1174,Information Science,San Francisco,"['R', 'Node.js', 'Javascript', 'Python']","['AWS', 'HTML/CSS']",Data Engineer
1175,1175,Cyber Security,NYC,"['Swift', 'HTML/CSS', 'NumPy', 'Python']","['Azure', 'Scikit-learn']",Cryptographer
1176,1176,Computer Science,San Francisco,"['SQL', 'Python', 'R', 'Node.js', 'Azure', 'Oracle', 'Javascript']",['C++'],Full Stack Developer
1177,1177,Information Science,Boston,"['C++', 'NumPy', 'AWS', 'Azure', 'Oracle', 'Python', 'SQL']","['Angular', 'C', 'HTML/CSS']",Intelligence Specialist
1178,1178,Information Science,Seattle,"['Angular', 'C++', 'SQL', 'Spring', 'AWS', 'Java']",['Python'],Database Applications Specialist
1179,1179,Data Science,Boston,"['Angular', 'Python', 'Swift', 'Oracle', 'Scikit-learn', 'MySQLWorkbench', 'SQL']","['AWS', 'C']",Database Application Specialist
1180,1180,Cyber Security,San Francisco,"['Javascript', 'Ruby', 'Java', 'Bash', 'Angular', 'SQL']",['Oracle'],Penetration Tester
1181,1181,Information Science,Boston,"['SQL', 'C++', 'MySQLWorkbench']",['Scala'],Systems administrator
1182,1182,Information Science,NYC,"['React', 'SQL', 'Azure', 'Oracle', 'PostGres', 'Javascript']",[],Data Analyst
1183,1183,Cyber Security,Seattle,"['SQL', 'Python', 'Javascript', 'Java', 'PostGres', 'MySQLWorkbench', 'Spring']","['Swift', 'Scala']",Network Security Engineer
1184,1184,Information Science,Houston,"['Javascript', 'C', 'PostGres', 'Scikit-learn', 'MySQLWorkbench', 'Python', 'SQL']",['AWS'],Intelligence Specialist
1185,1185,Cyber Security,Houston,"['Java', 'C++', 'HTML/CSS', 'SQL', 'Swift', 'Ruby', 'C', 'Angular', 'NumPy', 'Oracle', 'Python']","['Spring', 'Scikit-learn']",Penetration Tester
1186,1186,Information Science,NYC,"['Ruby', 'Oracle', 'Spring', 'Java', 'SQL']",['Python'],Data Engineer
1187,1187,Data Science,San Francisco,"['Python', 'SQL']",['Oracle'],Data Scientist
1188,1188,Computer Science,Boston,"['React', 'Bash', 'Ruby', 'Javascript', 'Java', 'SQL', 'NumPy', 'Python']","['R', 'Swift']",Full Stack Developer
1189,1189,Cyber Security,Boston,"['Node.js', 'C++', 'Angular', 'Javascript', 'MySQLWorkbench', 'Python', 'SQL']",['AWS'],Network Security Engineer
1190,1190,Computer Science,Boston,"['Scala', 'Ruby', 'PostGres', 'AWS', 'Python', 'SQL']","['NumPy', 'Javascript']",SQL Developer
1191,1191,Data Science,NYC,"['Bash', 'Scala', 'Oracle', 'SQL']",['Angular'],Data Engineer
1192,1192,Data Science,NYC,"['R', 'Node.js', 'Azure', 'Scikit-learn', 'Javascript', 'Python']",[],Data Scientist
1193,1193,Cyber Security,Seattle,"['Javascript', 'R', 'Java', 'Angular', 'C', 'SQL', 'NumPy', 'Python']","['Bash', 'Ruby']",Information Security Analyst
1194,1194,Data Science,San Francisco,"['Swift', 'SQL', 'Ruby', 'Angular', 'Azure']",['Java'],Machine Learning Engineer
1195,1195,Computer Science,Seattle,"['Java', 'Node.js', 'Oracle', 'PostGres', 'Azure', 'Javascript', 'Python', 'SQL']",['NumPy'],Full Stack Developer
1196,1196,Information Science,Seattle,"['C++', 'Bash', 'HTML/CSS', 'Azure']","['Java', 'SQL']",Data Engineer
1197,1197,Information Science,NYC,"['Java', 'C++', 'HTML/CSS', 'Bash', 'React', 'NumPy', 'MySQLWorkbench', 'Javascript', 'Python', 'SQL']","['Angular', 'Ruby', 'Oracle']",Database Applications Specialist
1198,1198,Computer Science,Seattle,"['Node.js', 'Java', 'Angular', 'PostGres', 'Javascript', 'SQL']","['HTML/CSS', 'Ruby', 'Python']",Full Stack Developer
1199,1199,Cyber Security,NYC,"['HTML/CSS', 'R', 'C++', 'Node.js', 'React', 'Java', 'Oracle', 'Javascript', 'SQL']",['Swift'],Data Recovery Professional
1200,1200,Information Science,NYC,"['Bash', 'Swift', 'Scala', 'Spring', 'Java']","['Azure', 'Ruby']",Database Applications Specialist
1201,1201,Cyber Security,Seattle,"['C++', 'MySQLWorkbench', 'Azure', 'Javascript', 'SQL']","['React', 'Java']",Network Security Engineer
1202,1202,Cyber Security,NYC,"['Java', 'SQL', 'Node.js', 'Scala', 'Bash', 'Ruby', 'Angular', 'Oracle', 'Javascript']",['Python'],Penetration Tester
1203,1203,Data Science,NYC,"['Java', 'Python', 'NumPy', 'MySQLWorkbench', 'AWS', 'Javascript', 'SQL']","['Angular', 'C++', 'Node.js', 'React', 'Swift']",Data Engineer
1204,1204,Data Science,NYC,"['Scala', 'NumPy', 'Oracle', 'Python', 'SQL']",['Java'],Data Architect
1205,1205,Computer Science,San Francisco,"['C', 'C++', 'PostGres', 'Python', 'SQL']",['AWS'],Software Engineer
1206,1206,Cyber Security,Houston,"['Java', 'React', 'Scala', 'HTML/CSS', 'Node.js', 'MySQLWorkbench', 'Javascript', 'SQL']","['Spring', 'Angular']",Network Security Engineer
1207,1207,Information Science,NYC,"['Node.js', 'SQL', 'AWS', 'PostGres', 'Javascript', 'Python']",['NumPy'],Intelligence Specialist
1208,1208,Cyber Security,Boston,"['HTML/CSS', 'Javascript', 'Node.js', 'AWS', 'Oracle', 'Python', 'SQL']","['Azure', 'Ruby']",Cryptographer
1209,1209,Cyber Security,Houston,"['C++', 'React', 'Azure', 'Javascript']",['Ruby'],Network Security Engineer
1210,1210,Computer Science,Seattle,"['Node.js', 'R', 'Angular', 'React', 'Bash', 'SQL', 'AWS', 'Javascript', 'Python']","['HTML/CSS', 'Oracle', 'Java']",Full Stack Developer
1211,1211,Cyber Security,Boston,"['Scala', 'Oracle', 'SQL']",['C++'],Data Recovery Professional
1212,1212,Computer Science,Houston,"['SQL', 'Java', 'HTML/CSS', 'C++', 'Javascript', 'Node.js', 'NumPy', 'Spring', 'MySQLWorkbench', 'Oracle', 'Python']","['Scala', 'Bash']",Full Stack Developer
1213,1213,Data Science,Boston,"['Javascript', 'C++', 'Ruby', 'Scala', 'Java']","['Scikit-learn', 'Python']",Data Engineer
